user_id,recommended_items
2805395,1330328 468120 546415 2625619 1695664
2805470,1477734 2660436 35677 1239082 1053542
2806212,436574 1438082 35677 2770160 470426
2806576,2097556 436574 1624781 931519 2660436
2806589,2097556 447985 2650926 625711 1244787
2807127,2356407 2024094 278589 2778525 2778525
2807747,1096406 47583 460717 1244787 2712481
2808463,2750191 1477734 2037477 882543 35677
2808790,1717731 2037477 972388 472040 1695664
2809344,266412 554760 72465 2466095 2198329
2809493,1287265 90273 2049946 468120 1679143
2809573,35677 1830993 1119495 2198329 447985
2809810,1074013 1086695 2435845 90273 1330328
2810174,1636910 507069 1794685 625711 1119495
2810234,457843 973448 2625619 2501356 1317915
2810299,1239082 1717731 2198329 1119495 2002097
2810490,2441881 2156629 2289895 2459081 1876513
2810780,436574 2778525 1244196 1386412 657183
2811691,1652258 2705759 1056667 2183288 2289895
2811947,1636910 1513499 2750191 1652258 2097556
2812027,499178 1096406 788342 265522 536047
2812356,205039 1652258 2289895 1119495 749431
2812515,1317915 2435845 1171271 1754395 2031981
2812648,436574 1624781 2635038 499178 1477734
2813748,2183288 1477734 472040 1732848 2024094
2813751,636889 2734883 1096406 579292 2037477
2813781,2778525 1244196 1386412 657183 2791339
2813932,1652258 1513499 2049946 313851 2198329
2814199,1069281 2420135 2489959 2459081 72465
2814516,2420135 2024094 2459081 668146 1732848
2814518,668146 2778525 1244196 1386412 657183
2815175,952102 47583 1140869 470426 2106311
2815363,1165605 1636910 2734883 650831 2289895
2815744,436574 1624781 2356407 1244787 1053542
2815923,2501356 1287265 1171271 1886939 1140869
2816138,2770160 2590469 437245 2002097 536047
2816276,1096406 2380306 1886939 47583 723096
2816351,2778525 1244196 1386412 657183 2791339
2816370,1624781 436574 18872 2750191 2435845
2816438,2778525 1244196 1386412 657183 2791339
2816880,972388 1636910 1244787 2501356 374376
2817050,1239082 2466095 1794685 931519 823512
2817257,788342 1325341 2825431 1287265 343377
2817386,2778525 1244196 1386412 657183 2791339
2818185,507069 788342 18872 265522 1717731
2818499,2049946 1438082 984924 931519 1830993
2818573,2778525 1244196 1386412 657183 2791339
2819326,984924 2049946 1550605 1086695 2097556
2819768,1728166 2205815 2277810 1325341 1086695
2819965,2705759 1867675 499178 2770160 1636910
2820568,90273 1165605 1317915 265522 2750191
2821270,2501356 1443706 1287265 1171271 2650926
2822474,470426 2156629 18872 291669 972388
2823258,788342 90273 1624781 546415 536047
2823324,1090310 2348573 2501356 2750191 2024094
2823565,1794685 2205815 278589 2778525 1244196
2824019,636889 1438082 1096406 1140869 2778525
2824808,1239082 499178 2750191 2590469 1171271
2824816,2462072 278589 784737 2778525 1244196
2824903,2289895 265522 2734883 2705759 1835742
2825088,2435845 2128544 788342 984924 1438082
2825090,1886939 2106311 2698468 1056667 2712481
2825139,2635038 1317915 1162250 2778525 1244196
2826050,2183288 278589 2778525 2778525 1244196
2826112,2778525 1244196 1386412 657183 2791339
2826382,2037477 2183288 1140869 2198329 278589
2827183,2097556 2441881 1086695 2413494 2635038
2827376,1624781 2031981 2313894 1776330 468120
2827771,1835742 2086041 882543 291669 2825431
2827930,2277810 1717731 18872 1776330 43306
2828095,2825431 1835742 882543 291669 2086041
2828933,1695664 1636910 72465 1830993 749431
2828964,554760 2037855 2380306 468120 1047625
2829509,1287265 2625619 2466095 1776330 343377
2829802,1624781 2205815 2778525 1244196 1386412
2830358,2037855 952102 794156 47583 2413494
2830891,2037477 1876513 18872 2097556 470426
2831027,2024094 205039 1636910 1886939 1140869
2831087,2778525 1244196 1386412 657183 2791339
2831228,1867675 265522 1330328 1086695 374376
2831378,1867675 687732 1876513 43306 35677
2831692,2049946 636889 768905 1830993 931519
2832765,79531 2778525 1244196 1386412 657183
2832985,2778525 1244196 1386412 657183 2791339
2833330,1695664 2734883 16356 1920047 1636910
2833703,2778525 1244196 1386412 657183 2791339
2833981,2476293 1876513 1867675 2128544 2778525
2834040,265522 2705759 1330328 788342 43306
2834153,1717731 2778525 1244196 1386412 657183
2834266,1368635 952102 984924 1438082 636889
2834770,2128544 668146 650831 1317915 1119495
2834781,687732 1794685 72465 1776330 266412
2834838,2476293 1438082 1086695 2466095 1876513
2835005,2002097 2778525 1244196 1386412 657183
2835113,415358 2106311 951143 2380306 35677
2835411,1438082 1244787 1119495 768905 2156629
2836277,1835742 749431 2277810 1096406 951143
2836560,636889 1830993 1244787 2289895 2734883
2836668,2778525 1244196 1386412 657183 2791339
2836759,18872 35677 1443706 335428 2441881
2836766,984924 1477734 35677 2512859 2501356
2837223,278589 1928254 1576126 460717 1092821
2837317,2778525 1244196 1386412 657183 2791339
2837654,2037477 2712481 1244787 723096 784737
2838783,2778525 1244196 1386412 657183 2791339
2838914,2778525 1244196 1386412 657183 2791339
2838989,1867675 1794685 1876513 687732 546415
2839076,2778525 1244196 1386412 657183 2791339
2839087,2625619 2712481 2750191 1443706 1090310
2839483,1239082 2024094 1171271 499178 788342
2839582,1886939 47583 2734883 794156 1165605
2839890,507069 2660436 1830993 2750191 1119495
2840340,2501356 1287265 1171271 2512859 2650926
2841319,1624781 1477734 436574 470426 18872
2841418,931519 823512 2635038 2420135 291669
2841546,952102 1732848 1119495 734196 668146
2841661,2778525 1244196 1386412 657183 2791339
2841955,1325341 2635038 579292 35677 437245
2842340,47583 794156 1438082 1732848 569889
2842406,1794685 265522 1953846 972388 1652258
2842449,313851 1438082 554760 72465 779190
2842492,278589 1092821 2002097 1386412 2778525
2842663,2825431 1835742 2086041 882543 2348573
2842869,2750191 2049946 1513499 2501356 2635038
2842895,374376 554760 1876513 2380306 2313894
2843211,2750191 472040 2380306 723096 1119495
2843599,43306 1056667 788342 1728166 1867675
2843829,2106311 2825431 536047 1140869 1386412
2844866,882543 1330328 1056667 2778525 1244196
2845272,2778525 1244196 1386412 657183 2791339
2845477,1886939 2501356 2037477 2441881 749431
2845731,2778525 1244196 1386412 657183 2791339
2846431,2289895 265522 2097556 1636910 625711
2846675,2734883 794156 278589 1140869 1092821
2846809,2796479 2106311 1830993 2750191 554760
2846846,1732848 1244787 2156629 499178 2593483
2847391,1835742 882543 768905 1171271 291669
2848528,1876513 1239082 1867675 546415 1330328
2849086,723096 472040 1928254 657183 2778525
2849347,2825431 1519543 779190 1835742 1776330
2849656,1438082 931519 1830993 768905 984924
2849745,265522 2420135 2128544 1636910 2024094
2850320,2750191 1317915 2501356 415358 2770160
2850567,2778525 1244196 1386412 657183 2791339
2850743,436574 1624781 343377 536047 2778525
2852076,951143 1830993 1576126 2037855 2778525
2852317,1550605 1368635 952102 1835742 2825431
2853188,636889 2049946 1368635 72465 1732848
2853305,472040 723096 536047 460717 2024094
2853307,882543 2590469 2348573 668146 291669
2853410,2356407 2277810 931519 35677 536047
2853619,2734883 625711 1165605 2289895 1636910
2853979,1624781 2097556 1325341 1287265 2198329
2854266,2750191 2501356 415358 2097556 447985
2854442,1477734 1624781 1368635 2462072 2198329
2854723,1754395 1140869 278589 1092821 536047
2854768,636889 1732848 2156629 536047 2778525
2855601,2778525 1244196 1386412 657183 2791339
2855790,952102 1886939 2024094 2183288 2413494
2856229,788342 2501356 1513499 2049946 2750191
2856585,1438082 931519 2049946 1171271 1477734
2857124,2778525 1244196 1386412 657183 2791339
2857203,1728166 291669 2512859 2086041 952102
2857214,2413494 1835742 2750191 415358 2356407
2857272,2778525 1244196 1386412 657183 2791339
2857458,291669 1835742 2086041 1794685 2590469
2857567,2031981 2466095 72465 291669 650831
2857752,2459081 2750191 47583 1513499 1652258
2857915,779190 1519543 2635038 499178 2778525
2858015,2459081 291669 1069281 2086041 1835742
2858196,650831 266412 2031981 554760 569889
2858572,1867675 830073 470426 1325341 1368635
2859060,2778525 1244196 1386412 657183 2791339
2859343,1171271 1090310 788342 2750191 2501356
2859474,1835742 2825431 470426 2635038 882543
2859567,2778525 1244196 1386412 657183 2791339
2859674,1239082 2778525 1244196 1386412 657183
2860504,952102 2024094 1096406 668146 2198329
2860750,1550605 1717731 2750191 507069 2277810
2861589,2380306 687732 569889 35677 951143
2861642,823512 1679143 2413494 265522 2205815
2861782,2501356 2750191 2660436 1317915 1830993
2861994,2037477 2024094 2198329 1886939 47583
2862045,2778525 1244196 1386412 657183 2791339
2862296,636889 2198329 2097556 951143 952102
2862352,205039 437245 1928254 1443706 830073
2862354,1443706 830073 1317915 2462072 415358
2862604,2778525 1244196 1386412 657183 2791339
2864112,1835742 2590469 2086041 18872 2489959
2864405,2778525 1244196 1386412 657183 2791339
2864482,2778525 1244196 1386412 657183 2791339
2864690,2348573 2650926 1074013 2750191 749431
2864727,2086041 1835742 18872 830073 882543
2865586,2734883 1695664 650831 1636910 1754395
2866050,2512859 972388 2501356 1287265 1171271
2866446,1624781 984924 1438082 2512859 2462072
2866696,2590469 205039 788342 1636910 2698468
2866749,2198329 546415 2778525 2002097 2778525
2867005,1835742 636889 1636910 794156 47583
2867306,1086695 1317915 1386412 2778525 1244196
2867559,788342 1074013 335428 1086695 1056667
2867715,1119495 35677 951143 507069 972388
2867855,1624781 436574 1368635 1244787 2198329
2868165,1090310 2420135 1717731 1679143 2459081
2868921,2512859 779190 35677 984924 972388
2868957,1244787 1835742 1438082 2156629 1325341
2869210,2778525 1244196 1386412 657183 2791339
2869636,374376 1325341 779190 2635038 2778525
2869818,2778525 1244196 1386412 657183 2791339
2870111,768905 2049946 951143 1830993 2501356
2870646,2778525 1244196 1386412 657183 2791339
2871892,507069 1728166 2441881 931519 1074013
2871935,2489959 1984327 2106311 2031981 1652258
2872124,2796479 2106311 1830993 2750191 554760
2872163,569889 2277810 1886939 2198329 1140869
2872317,1171271 2635038 1728166 374376 335428
2872436,2024094 2097556 1794685 460717 2183288
2872637,1830993 437245 35677 2198329 1119495
2873357,1074013 1086695 2348573 2770160 499178
2873711,1368635 1477734 472040 1928254 723096
2874567,2750191 2501356 90273 1317915 1086695
2874605,2501356 90273 2734883 1636910 2750191
2874828,882543 2590469 2770160 266412 1119495
2875055,1368635 1438082 499178 313851 1830993
2875082,1368635 1920047 1830993 1636910 90273
2875337,291669 265522 374376 436574 554760
2875366,1835742 2086041 830073 291669 636889
2875785,1876513 35677 1624781 687732 16356
2875971,291669 2590469 2086041 1835742 2825431
2876130,2476293 2128544 415358 1652258 1438082
2876392,278589 952102 1368635 35677 47583
2876771,2198329 1776330 35677 1830993 2002097
2876776,1550605 278589 2778525 1244196 1386412
2877020,1239082 1086695 2441881 16356 2635038
2877282,265522 1652258 2435845 499178 1835742
2877472,1835742 291669 2086041 18872 2106311
2878000,1519543 374376 2420135 554760 72465
2878049,1438082 788342 2128544 931519 984924
2878456,499178 507069 1652258 2097556 734196
2878843,2778525 1244196 1386412 657183 2791339
2879467,436574 768905 1519543 2413494 1443706
2879590,35677 2097556 2198329 1325341 2734883
2880377,1513499 2441881 1069281 2097556 636889
2880386,47583 569889 2024094 1886939 554760
2880643,472040 2183288 2413494 1928254 470426
2880884,1074013 2459081 546415 72465 1244787
2881242,2734883 579292 2614865 266412 1096406
2882332,2750191 1886939 1244787 2198329 650449
2882541,1171271 2650926 1119495 2778525 1244196
2882969,2778525 1244196 1386412 657183 2791339
2883093,2778525 1244196 1386412 657183 2791339
2883201,1239082 468120 1519543 2086041 16356
2883235,1876513 43306 687732 16356 1239082
2883426,1794685 768905 507069 1550605 1835742
2884089,472040 1695664 749431 1477734 460717
2884124,1652258 650831 266412 2489959 470426
2884400,2778525 1244196 1386412 657183 2791339
2884434,2086041 882543 1835742 2590469 1984327
2884493,1550605 2086041 1953846 18872 668146
2884517,205039 79531 1069281 1244196 2778525
2885155,1867675 1794685 1876513 2086041 1835742
2885359,2778525 1244196 1386412 657183 2791339
2886298,291669 265522 788342 636889 499178
2886724,2750191 1317915 2501356 749431 90273
2886856,2049946 2462072 636889 313851 1830993
2886887,952102 794156 35677 2037477 1728166
2887195,436574 1624781 2356407 1679143 2796479
2887449,2750191 1074013 2650926 2590469 2348573
2887505,1636910 650831 266412 2734883 1695664
2888356,1728166 1519543 1835742 470426 1056667
2888569,2778525 1244196 1386412 657183 2791339
2888580,437245 882543 2037855 291669 1835742
2888712,291669 1876513 43306 2024094 1794685
2888763,1652258 1119495 1317915 2650926 830073
2889064,1074013 499178 1086695 2750191 788342
2889939,2778525 1244196 1386412 657183 2791339
2889963,579292 205039 1732848 636889 1636910
2890000,2590469 35677 2750191 2501356 1830993
2890153,35677 931519 2660436 2356407 823512
2890262,650831 2459081 266412 1652258 2420135
2890891,2778525 1244196 1386412 657183 2791339
2891439,2356407 436574 1624781 1438082 2205815
2891508,1325341 1835742 779190 2635038 546415
2891599,436574 1244787 278589 1053542 2778525
2891621,2128544 2002097 2778525 1244196 1386412
2891738,1074013 499178 2348573 1086695 1317915
2891974,2778525 1244196 1386412 657183 2791339
2892287,1047625 47583 734196 951143 1140869
2892325,2778525 1244196 1386412 657183 2791339
2892432,1330328 2380306 546415 35677 335428
2892605,650831 1325341 2459081 668146 972388
2892624,823512 447985 2660436 2097556 1053542
2893192,1477734 470426 1171271 16356 278589
2893504,2778525 1244196 1386412 657183 2791339
2894080,536047 2778525 1244196 1386412 657183
2894238,2049946 2698468 1636910 1317915 2712481
2894408,291669 2489959 18872 1074013 1086695
2894889,1477734 2024094 47583 794156 278589
2895193,2778525 1244196 1386412 657183 2791339
2895339,794156 1171271 2024094 579292 2501356
2895478,1867675 687732 1876513 2705759 1794685
2896116,636889 2825431 1876513 952102 1550605
2896119,554760 1171271 1695664 687732 1443706
2896407,2512859 265522 1794685 1953846 1576126
2896680,2348573 1576126 2778525 2778525 1244196
2897574,2635038 1732848 2512859 2198329 437245
2898809,1717731 951143 2037855 278589 2791339
2899100,569889 2501356 1239082 1652258 47583
2899709,569889 2791339 2097556 278589 1386412
2900011,1876513 1835742 2825431 984924 1830993
2900043,1239082 2825431 468120 2413494 2770160
2900473,668146 2037855 2466095 2031981 2590469
2900745,265522 734196 2289895 2097556 2156629
2900905,447985 1069281 436574 43306 2356407
2900926,1876513 1867675 2356407 2205815 1794685
2901334,265522 2024094 1886939 47583 794156
2901423,2435845 1867675 768905 1056667 2778525
2901723,1368635 72465 313851 1096406 579292
2902132,788342 1717731 1550605 205039 1287265
2902157,2459081 468120 1576126 1047625 1239082
2902777,2778525 1244196 1386412 657183 2791339
2903265,2825431 2435845 668146 2128544 2037855
2903348,436574 1624781 2413494 1953846 2037855
2903504,1287265 313851 374376 554760 687732
2903574,2356407 1244787 1477734 265522 823512
2904280,291669 2590469 1835742 882543 2086041
2905062,291669 2590469 1550605 2097556 43306
2905355,2037477 952102 2593483 2183288 794156
2905605,823512 2778525 1244196 1386412 657183
2905648,2650926 2198329 734196 2593483 2512859
2906494,723096 2778525 1244196 1386412 657183
2906862,687732 554760 2614865 47583 2380306
2907029,1732848 2183288 460717 278589 2778525
2907286,2660436 507069 335428 470426 823512
2907775,546415 687732 1330328 79531 2778525
2907986,2356407 35677 2086041 2097556 437245
2908039,1728166 18872 1287265 90273 779190
2908068,2778525 1244196 1386412 657183 2791339
2908219,2590469 291669 1835742 2086041 2348573
2909058,1835742 2660436 1119495 2778525 1244196
2909138,2037477 952102 43306 1140869 1056667
2910054,2660436 687732 1876513 1717731 313851
2910275,2635038 1239082 1171271 437245 2106311
2911404,1876513 2441881 1717731 784737 536047
2912081,2750191 2501356 1171271 415358 1090310
2912859,2778525 1244196 1386412 657183 2791339
2912977,2778525 1244196 1386412 657183 2791339
2913116,1624781 447985 2356407 2734883 2097556
2913367,779190 2476293 1519543 2435845 374376
2913475,1074013 1086695 546415 1876513 1867675
2913941,1092821 2778525 1244196 1386412 657183
